JobId;Nodes;NodeList;SubmitTime;StartTime;EndTime;WaitTime;RunTime;ResponseTime;Slowdown;Backfilled
236;64;n[552-558,847-903];67982;77043;77582;9061;539;9600;17.810761;no
237;32;n[586-615,696-697];68094;68516;69212;422;696;1118;1.606322;no
238;29;n[586-614];68205;68467;68516;262;49;311;6.346939;no
239;16;n[586-601];68635;69212;86462;577;17250;17827;1.033449;no
240;64;n[552-558,847-903];69147;77582;78683;8435;1101;9536;8.661217;no
241;64;n[199-216,327-358,411-424];69247;77631;90417;8384;12786;21170;1.655717;no
242;11;n[602-612];69345;69345;73481;0;4136;4136;1.000000;no
243;32;n[411-426,455-460,526,696-704];69538;70111;70813;573;702;1275;1.816239;no
244;68;n[119-131,288-296,331-336,434-442,586-600,902-917];69634;573122;573656;503488;534;504022;943.861423;no
245;28;n[427-454];69822;70110;76657;288;6547;6835;1.043990;no
246;16;n[411-426];69915;70110;70111;195;1;196;196.000000;no
247;32;n[255-286];70099;71547;72326;1448;779;2227;2.858793;no
248;64;n[87-134,191-197,696-704];70189;78366;78801;8177;435;8612;19.797701;no
249;64;n[87-134,858-873];70279;78801;79105;8522;304;8826;29.032895;no
250;16;n[411-426];70457;70813;76088;356;5275;5631;1.067488;no
251;20;n[235-254];70804;71547;72224;743;677;1420;2.097489;no
252;16;n[455-460,526,696-704];71059;71059;71298;0;239;239;1.000000;no
253;40;n[287-326];71472;71547;72124;75;577;652;1.129983;no
254;64;n[55-86,425-426,874-903];71553;78988;110727;7435;31739;39174;1.234254;no
255;43;n[327-362,696-702];71794;71903;72188;109;285;394;1.382456;no
256;32;n[303-326,455-460,703-704];71952;72128;73035;176;907;1083;1.194046;no
257;16;n[287-302];72031;72124;72259;93;135;228;1.688889;no
258;16;n[303-318];72109;72124;72128;15;4;19;4.750000;no
259;64;n[87-134,858-873];72187;79105;81963;6918;2858;9776;3.420574;no
260;16;n[327-342];72418;72418;72419;0;1;1;1.000000;no
261;128;n[297-311,331-336,517-555,662-695,902-917,983-1000];72570;623001;623016;550431;15;550446;36696.400000;no
262;32;n[327-358];72646;72646;77631;0;4985;4985;1.000000;no
263;23;n[299-321];72721;73035;73307;314;272;586;2.154412;no
264;64;n[1-32,167-198];72796;113268;253599;40472;140331;180803;1.288404;no
265;54;n[299-326,359-361,602-615,696-704];73020;73481;73608;461;127;588;4.629921;no
266;64;n[217-234,266-282,479-494,874-886];73094;114925;123074;41831;8149;49980;6.133268;no
267;64;n[377-410,616-645];73167;117475;117624;44308;149;44457;298.369128;no
268;16;n[299-314];73604;73608;74791;4;1183;1187;1.003381;no
269;64;n[235-250,495-517,586-593,887-903];73962;117513;118309;43551;796;44347;55.712312;no
270;32;n[315-326,455-460,602-615];74315;74315;217248;0;142933;142933;1.000000;no
271;92;n[119-131,288-296,331-337,363-372,434-450,586-600,696-700,902-917];74386;607324;607354;532938;30;532968;17765.600000;no
272;16;n[119-134];74456;74659;75435;203;776;979;1.261598;no
273;10;n[526,696-704];74595;74595;74779;0;184;184;1.000000;no
274;32;n[199-216,359-362,526,696-704];74665;74779;76722;114;1943;2057;1.058672;no
275;16;n[299-314];74873;74873;133434;0;58561;58561;1.000000;no
276;65;n[87-98,216-233,443-446,952-982];75354;566352;576186;490998;9834;500832;50.928615;no
277;16;n[119-134];75422;75435;78366;13;2931;2944;1.004435;no
278;64;n[377-410,616-645];75491;117624;139220;42133;21596;63729;2.950963;no
279;79;n[132-149,420-433,451-456,699-702,754-769,788-794,844-857];76035;588806;595156;512771;6350;519121;81.751339;no
280;16;n[411-426];76509;76509;77292;0;783;783;1.000000;no
281;64;n[235-265,411-420,495-517];76644;118309;118451;41665;142;41807;294.415493;no
282;64;n[235-265,411-420,495-517];76711;118451;118819;41740;368;42108;114.423913;no
283;16;n[199-214];77252;77252;77375;0;123;123;1.000000;no
284;32;n[199-216,411-424];77320;77375;77376;55;1;56;56.000000;no
285;32;n[199-216,411-424];77387;77387;77392;0;5;5;1.000000;no
286;64;n[235-265,411-420,495-517];77523;118819;122002;41296;3183;44479;13.973924;no
287;64;n[199-215,327-339,411-426,461,984-1000];77659;122990;124371;45331;1381;46712;33.824765;no
288;56;n[135-190];77794;78302;82148;508;3846;4354;1.132085;no
289;32;n[55-86];77999;78236;78988;237;752;989;1.315160;no
290;32;n[87-118];78203;78236;78312;33;76;109;1.434211;no
291;11;n[847-857];78478;78683;137543;205;58860;59065;1.003483;no
292;64;n[217-234,266-282,479-494,874-886];78546;123074;126278;44528;3204;47732;14.897628;no
293;64;n[199-215,411-426,904-917,984-1000];78615;124371;124509;45756;138;45894;332.565217;no
294;64;n[87-102,327-339,461-462,904-919,984-1000];78684;124728;126267;46044;1539;47583;30.918129;no
295;64;n[87-102,858-873,904-918,984-1000];78961;126267;128388;47306;2121;49427;23.303630;no
296;16;n[552-558,696-704];79030;79030;98401;0;19371;19371;1.000000;no
297;64;n[217-234,266-282,327-339,479-494];79100;126278;126432;47178;154;47332;307.350649;no
298;64;n[217-234,266-282,327-339,479-494];79309;126432;127085;47123;653;47776;73.163859;no
299;70;n[87-98,214-233,530-536,952-982];79380;576516;577136;497136;620;497756;802.832258;no
300;24;n[119-134,191-198];79520;81963;82529;2443;566;3009;5.316254;no
301;128;n[297-311,331-336,517-555,662-695,902-917,983-1000];79591;623016;623472;543425;456;543881;1192.721491;no
302;128;n[297-311,331-336,517-555,662-695,902-917,983-1000];79732;623472;643343;543740;19871;563611;28.363495;no
303;64;n[217-234,266-282,327-339,479-494];79803;127085;127095;47282;10;47292;4729.200000;no
304;58;n[119-134,167-198,479-488];79874;83074;84885;3200;1811;5011;2.766980;no
305;16;n[858-873];79946;81963;82269;2017;306;2323;7.591503;no
306;64;n[217-234,266-282,327-339,479-494];80305;127095;127105;46790;10;46800;4680.000000;no
307;16;n[87-102];80449;81963;88000;1514;6037;7551;1.250787;no
308;64;n[217-234,266-282,327-339,479-494];80742;127105;127123;46363;18;46381;2576.722222;no
309;64;n[217-234,266-282,327-339,479-494];80889;127123;148774;46234;21651;67885;3.135421;no
310;128;n[167-213,404-456,586-613];80963;628191;628201;547228;10;547238;54723.800000;no
311;16;n[103-118];81715;81963;93019;248;11056;11304;1.022431;no
312;96;n[150-166,199-212,373-403,918-951];81791;611673;611676;529882;3;529885;176628.333333;no
313;32;n[135-166];82100;82148;85847;48;3699;3747;1.012976;no
314;16;n[858-873];82334;82334;111907;0;29573;29573;1.000000;no
315;32;n[167-198];82650;82650;82656;0;6;6;1.000000;no
316;16;n[119-134];82730;82730;82761;0;31;31;1.000000;no
317;16;n[904-919];83133;83133;84560;0;1427;1427;1.000000;no
318;16;n[712-727];83296;83296;104268;0;20972;20972;1.000000;no
319;66;n[123-131,214-215,288-296,331-337,434-442,530-536,586-600,944-951];83460;570664;572164;487204;1500;488704;325.802667;no
320;12;n[728-739];83626;83626;106853;0;23227;23227;1.000000;no
321;16;n[461-462,489-494,525,705-707,740-743];83709;83709;83738;0;29;29;1.000000;no
322;64;n[199-215,411-426,858-871,984-1000];83793;130114;130140;46321;26;46347;1782.576923;no
323;16;n[461-462,489-494,525,705-707,740-743];83877;83877;83988;0;111;111;1.000000;no
324;28;n[461-462,489-494,740-743,904-919];83961;84560;84940;599;380;979;2.576316;no
325;32;n[167-198];84045;84885;112519;840;27634;28474;1.030397;no
326;32;n[119-134,479-494];84215;84940;87865;725;2925;3650;1.247863;no
327;32;n[135-166];84301;85914;85921;1613;7;1620;231.428571;no
328;32;n[135-166];84386;85921;86397;1535;476;2011;4.224790;no
329;9;n[489-494,705-707];84472;84472;84473;0;1;1;1.000000;no
330;57;n[377-410,495-517];84732;93182;117475;8450;24293;32743;1.347837;no
331;14;n[904-917];85083;85083;87461;0;2378;2378;1.000000;no
332;16;n[135-150];85259;85847;85914;588;67;655;9.776119;no
333;64;n[199-215,411-426,858-871,984-1000];85437;130140;130692;44703;552;45255;81.983696;no
334;74;n[119-131,288-296,331-337,363-367,434-442,586-600,902-917];85616;578749;602400;493133;23651;516784;21.850408;no
335;64;n[235-265,312-313,495-516,696-704];85706;134106;134449;48400;343;48743;142.107872;no
336;32;n[135-166];85796;86397;183038;601;96641;97242;1.006219;no
337;32;n[119-134,479-494];86068;87865;98955;1797;11090;12887;1.162038;no
338;16;n[461-462,538-551];86159;86163;93777;4;7614;7618;1.000525;no
339;64;n[235-265,495-516,874-884];86250;134449;134602;48199;153;48352;316.026144;no
340;25;n[525-526,586-601,705-707,740-743];86433;86462;91548;29;5086;5115;1.005702;no
341;16;n[904-919];86524;87461;123771;937;36310;37247;1.025806;no
342;64;n[235-265,495-516,874-884];86616;134602;137900;47986;3298;51284;15.550030;no
343;37;n[340-358,411-424,740-743];86708;92315;92413;5607;98;5705;58.214286;no
344;56;n[377-410,495-516];86893;93104;93182;6211;78;6289;80.628205;no
345;32;n[340-358,411-423];86985;90435;91713;3450;1278;4728;3.699531;no
346;32;n[616-647];87077;90971;116653;3894;25682;29576;1.151624;no
347;64;n[87-102,436-442,696-704,904-919,984-999];87263;134932;138661;47669;3729;51398;13.783320;no
348;32;n[586-601,648-663];87356;91548;91612;4192;64;4256;66.500000;no
349;32;n[586-601,648-663];87448;91612;91745;4164;133;4297;32.308271;no
350;32;n[340-358,411-423];87541;91713;92207;4172;494;4666;9.445344;no
351;64;n[87-102,436-438,874-886,904-919,984-999];87727;138661;166807;50934;28146;79080;2.809635;no
352;64;n[235-265,495-516,847-857];87913;138753;285461;50840;146708;197548;1.346539;no
353;16;n[87-102];88006;88006;88036;0;30;30;1.000000;no
354;16;n[87-102];88099;88099;124728;0;36629;36629;1.000000;no
355;128;n[167-213,404-456,586-613];88285;628201;628437;539916;236;540152;2288.779661;no
356;64;n[377-410,616-645];88378;139220;183970;50842;44750;95592;2.136134;no
357;16;n[340-355];88748;90417;90435;1669;18;1687;93.722222;no
358;13;n[327-339];89025;90417;122841;1392;32424;33816;1.042931;no
359;32;n[586-601,648-663];89117;91745;91788;2628;43;2671;62.116279;no
360;9;n[411-419];89300;90417;90433;1117;16;1133;70.812500;no
361;128;n[167-213,404-456,586-613];89391;628437;633393;539046;4956;544002;109.766344;no
362;64;n[55-86,411-422,756-775];89573;140114;140155;50541;41;50582;1233.707317;no
363;12;n[199-210];89845;90417;94222;572;3805;4377;1.150329;no
364;32;n[586-601,648-663];89935;91788;95207;1853;3419;5272;1.541971;no
365;32;n[340-358,411-423];90025;92207;92235;2182;28;2210;78.928571;no
366;64;n[55-86,411-422,756-775];90645;140155;143704;49510;3549;53059;14.950409;no
367;64;n[312,340-362,423-435,776-786,968-983];90820;143061;144101;52241;1040;53281;51.231731;no
368;16;n[219-234];90907;90971;103566;64;12595;12659;1.005081;no
369;32;n[340-358,411-423];90993;92235;92277;1242;42;1284;30.571429;no
370;64;n[55-86,411-422,756-775];91165;143704;144564;52539;860;53399;62.091860;no
371;64;n[299-314,340-362,439-454,776-784];91923;144101;145413;52178;1312;53490;40.769817;no
